uid,category,url
97,news,/news/screenwriter-ron-nyswaner-issues-apology-839559
98,news,/news/how-rita-wilson-became-a-singer-songwriter-my-big-fat-greek-wedding-2-949743
99,news,/news/cables-hot-comedy-director-portlandias-699601
100,news,/news/pd-james-dead-children-men-752706
101,news,/news/cannes-15-market-titles-generating-793533
102,news,/news/telluride-wrap-ethan-hawke-documentary-729657
103,news,/news/diablo-cody-challenge-directing-raising-416798
104,news,/news/all-nina-free-screenings-director-star-organize-support-sexual-abuse-survivors-1147998
105,news,/news/golden-globes-2017-meryl-streep-stole-show-la-la-land-gets-trophies-962479
106,news,/news/golden-globe-award-winners-282109
107,news,/news/seville-international-nabs-sales-rights-703582
108,news,/news/rashida-jones-john-travolta-apologizes-come-out-361987
109,news,/news/sxsw-krisha-peace-officer-awarded-782761
110,news,/news/how-jk-rowlings-cuckoos-calling-588574
111,news,/news/jon-hamm-rosamund-pikes-beirut-lands-spring-2018-release-theaters-1052195
112,news,/features/shaquille-o-neal-who-am-i-say-no-hollywood-1121541
113,news,/news/tv-showrunners-who-mix-business-27579
114,news,/news/rough-nights-comedy-couple-tackling-men-genre-1012891
115,news,/news/berlin-2013-debbie-isitts-belly-419149
116,news,/news/greta-gerwig-learning-direct-you-have-make-leap-director-roundtable-1066398
117,news,/features/real-story-revenant-is-far-867620
118,news,/news/shia-labeouf-conducts-hourlong-silent-752719
119,news,/news/lily-collins-star-anorexia-dark-comedy-bone-877025
120,news,/news/busan-festival-opener-wants-send-positive-message-inter-korean-relations-1149252
121,news,/news/ghostbusters-3-bill-murray-dan-aykroyd-says-films-future-uncertain-295971
122,news,/news/evan-rachel-wood-wins-best-performance-at-whistler-film-festival-1063808
123,news,/news/i-spit-your-grave-marks-32969
124,news,/features/ronan-farrow-hollywood-prince-who-torched-castle-1073405
125,news,/news/venice-2012-kristin-scott-thomas-368663
126,news,/news/carrie-fisher-dead-harrison-ford-mark-hamill-hollywood-friends-mourn-iconic-star-wars-actress-9
127,news,/news/ghostbusters-top-gun-enter-national-849092
128,news,/news/director-chen-daming-talks-chinas-58519
129,news,/news/family-ties-gary-david-goldberg-572515
130,news,/news/debra-granik-anne-rossellini-winters-96526
131,news,/news/remembering-polly-platt-218266
132,news,/news/berlin-roundtable-6-actors-fears-679318
133,news,/news/romy-micheles-high-school-reunion-musical-photos-inside-adaptation-1013117
134,news,/news/birth-a-nation-actress-gabrielle-925349
135,news,/news/golden-globes-2014-winners-reactions-670151
136,news,/news/oscars-no-women-nominated-best-director-again-967284
137,news,/news/backlot-80-years-hollywood-reporter-43167
138,news,/news/oscars-44-movies-vying-best-745739
139,news,/news/european-films-vie-attention-afm-39973
140,news,/news/actor-roundtable-386220
141,news,/news/ethan-hawke-stage-fright-denzel-771261
142,news,/news/post-apocalyptic-thriller-survivalist-goes-795933
143,news,/news/martin-landau-tells-joke-one-final-film-roles-video-1069232
144,news,/news/cannes-critics-week-director-says-790133
145,news,/news/cinderella-director-kenneth-branagh-casting-778478
146,news,/news/berlin-lion-woman-sells-864186
147,news,/news/rock-kasbah-premiere-barry-levinson-833321
148,news,/news/sundance-thr-critics-pick-12-767463
149,news,/news/karlovy-vary-2012-camion-competes-344398
150,news,/news/rome-film-fest-jim-sheridan-939589
151,news,/news/oscars-cheryl-boone-isaacs-woody-683172
152,news,/news/cate-blanchett-ralph-fiennes-get-612117
153,news,/news/producer-roundtable-272483
154,news,/news/fox-searchlight-nabs-professor-bikini-525588
155,news,/features/producer-roundtable-6-filmmakers-compton-838694
156,news,/news/green-book-subject-don-shirleys-heir-speaks-first-time-1187655
