name,wiki_url
Jonathan Demme,https://en.wikipedia.org/wiki/Jonathan_Demme
Ted Demme,https://en.wikipedia.org/wiki/Ted_Demme
Jacques Demy,https://en.wikipedia.org/wiki/Jacques_Demy
Reginald Denham,https://en.wikipedia.org/wiki/Reginald_Denham
Robert De Niro,https://en.wikipedia.org/wiki/Robert_De_Niro
Claire Denis,https://en.wikipedia.org/wiki/Claire_Denis
Pen Densham,https://en.wikipedia.org/wiki/Pen_Densham
Ruggero Deodato,https://en.wikipedia.org/wiki/Ruggero_Deodato
Manoel de Oliveira,https://en.wikipedia.org/wiki/Manoel_de_Oliveira
Brian De Palma,https://en.wikipedia.org/wiki/Brian_De_Palma
Serge de Poligny,https://en.wikipedia.org/wiki/Serge_de_Poligny
Johnny Depp,https://en.wikipedia.org/wiki/Johnny_Depp
John Derek,https://en.wikipedia.org/wiki/John_Derek
Maya Deren,https://en.wikipedia.org/wiki/Maya_Deren
Scott Derrickson,https://en.wikipedia.org/wiki/Scott_Derrickson
Giuseppe de Santis,https://en.wikipedia.org/wiki/Giuseppe_de_Santis
Vittorio De Sica,https://en.wikipedia.org/wiki/Vittorio_De_Sica
Howard Deutch,https://en.wikipedia.org/wiki/Howard_Deutch
Michel Deville,https://en.wikipedia.org/wiki/Michel_Deville
Danny DeVito,https://en.wikipedia.org/wiki/Danny_DeVito
David Dhavan,https://en.wikipedia.org/wiki/David_Dhavan
Tom DiCillo,https://en.wikipedia.org/wiki/Tom_DiCillo
Thorold Dickinson,https://en.wikipedia.org/wiki/Thorold_Dickinson
William Kennedy Dickson,https://en.wikipedia.org/wiki/William_Kennedy_Dickson
Carlos Diegues,https://en.wikipedia.org/wiki/Carlos_Diegues
William Dieterle,https://en.wikipedia.org/wiki/William_Dieterle
Helmut Dietl,https://en.wikipedia.org/wiki/Helmut_Dietl
Walt Disney,https://en.wikipedia.org/wiki/Walt_Disney
Adriaan Ditvoorst,https://en.wikipedia.org/wiki/Adriaan_Ditvoorst
Edward Dmytryk,https://en.wikipedia.org/wiki/Edward_Dmytryk
Pete Docter,https://en.wikipedia.org/wiki/Pete_Docter
Jacques Doillon,https://en.wikipedia.org/wiki/Jacques_Doillon
Michael Dolan,https://en.wikipedia.org/wiki/Michael_Dolan
Xavier Dolan,https://en.wikipedia.org/wiki/Xavier_Dolan
Andrew Dominik,https://en.wikipedia.org/wiki/Andrew_Dominik
Roger Donaldson,https://en.wikipedia.org/wiki/Roger_Donaldson
Stanley Donen,https://en.wikipedia.org/wiki/Stanley_Donen
Richard Donner,https://en.wikipedia.org/wiki/Richard_Donner
Mark Donskoi,https://en.wikipedia.org/wiki/Mark_Donskoi
Robert Dornhelm,https://en.wikipedia.org/wiki/Robert_Dornhelm
Doris Dörrie,https://en.wikipedia.org/wiki/Doris_D%C3%B6rrie
Aleksandr Dovzhenko,https://en.wikipedia.org/wiki/Aleksandr_Dovzhenko
Polly Draper,https://en.wikipedia.org/wiki/Polly_Draper
Jean Dréville,https://en.wikipedia.org/wiki/Jean_Dr%C3%A9ville
Carl Theodor Dreyer,https://en.wikipedia.org/wiki/Carl_Theodor_Dreyer
Marcel Duchamp,https://en.wikipedia.org/wiki/Marcel_Duchamp
Peter Duffell,https://en.wikipedia.org/wiki/Peter_Duffell
Troy Duffy,https://en.wikipedia.org/wiki/Troy_Duffy
Dennis Dugan,https://en.wikipedia.org/wiki/Dennis_Dugan
Joshua Dugdale,https://en.wikipedia.org/wiki/Joshua_Dugdale
Bill Duke,https://en.wikipedia.org/wiki/Bill_Duke
Bruno Dumont,https://en.wikipedia.org/wiki/Bruno_Dumont
George Dunning,https://en.wikipedia.org/wiki/George_Dunning
Ewald André Dupont,https://en.wikipedia.org/wiki/Ewald_Andr%C3%A9_Dupont
Momina Duraid,https://en.wikipedia.org/wiki/Momina_Duraid
Marguerite Duras,https://en.wikipedia.org/wiki/Marguerite_Duras
Richard Dutcher,https://en.wikipedia.org/wiki/Richard_Dutcher
Guru Dutt,https://en.wikipedia.org/wiki/Guru_Dutt
Ava DuVernay,https://en.wikipedia.org/wiki/Ava_DuVernay
Julien Duvivier,https://en.wikipedia.org/wiki/Julien_Duvivier
Allan Dwan,https://en.wikipedia.org/wiki/Allan_Dwan
Clint Eastwood,https://en.wikipedia.org/wiki/Clint_Eastwood
Uli Edel,https://en.wikipedia.org/wiki/Uli_Edel
Blake Edwards,https://en.wikipedia.org/wiki/Blake_Edwards
Shawn Efran,https://en.wikipedia.org/wiki/Shawn_Efran
Atom Egoyan,https://en.wikipedia.org/wiki/Atom_Egoyan
Sergei Eisenstein,https://en.wikipedia.org/wiki/Sergei_Eisenstein
Richard Elfman,https://en.wikipedia.org/wiki/Richard_Elfman
Stephan Elliott,https://en.wikipedia.org/wiki/Stephan_Elliott
Maurice Elvey,https://en.wikipedia.org/wiki/Maurice_Elvey
Roland Emmerich,https://en.wikipedia.org/wiki/Roland_Emmerich
Cy Endfield,https://en.wikipedia.org/wiki/Cy_Endfield
Robert Enrico,https://en.wikipedia.org/wiki/Robert_Enrico
Ray Enright,https://en.wikipedia.org/wiki/Ray_Enright
Nora Ephron,https://en.wikipedia.org/wiki/Nora_Ephron
Jean Epstein,https://en.wikipedia.org/wiki/Jean_Epstein
Víctor Erice,https://en.wikipedia.org/wiki/V%C3%ADctor_Erice
Chester Erskine,https://en.wikipedia.org/wiki/Chester_Erskine
Juan Escobedo,https://en.wikipedia.org/wiki/Juan_Escobedo
Jean Eustache,https://en.wikipedia.org/wiki/Jean_Eustache
Marc Evans,https://en.wikipedia.org/wiki/Marc_Evans
Valie Export,https://en.wikipedia.org/wiki/Valie_Export
Chris Eyre,https://en.wikipedia.org/wiki/Chris_Eyre
Richard Eyre,https://en.wikipedia.org/wiki/Richard_Eyre
Peter Faiman,https://en.wikipedia.org/wiki/Peter_Faiman
James Fargo,https://en.wikipedia.org/wiki/James_Fargo
Harun Farocki,https://en.wikipedia.org/wiki/Harun_Farocki
Asghar Farhadi,https://en.wikipedia.org/wiki/Asghar_Farhadi
Valerie Faris,https://en.wikipedia.org/wiki/Valerie_Faris
John Farrow,https://en.wikipedia.org/wiki/John_Farrow
Rainer Werner Fassbinder,https://en.wikipedia.org/wiki/Rainer_Werner_Fassbinder
Jon Favreau,https://en.wikipedia.org/wiki/Jon_Favreau
Fei Mu,https://en.wikipedia.org/wiki/Fei_Mu
Henry Feinberg,https://en.wikipedia.org/wiki/Henry_Feinberg
Paul Fejos,https://en.wikipedia.org/wiki/Paul_Fejos
Andrea Fellers,https://en.wikipedia.org/wiki/Andrea_Fellers
Federico Fellini,https://en.wikipedia.org/wiki/Federico_Fellini
Emilio Fernández,https://en.wikipedia.org/wiki/Emilio_Fern%C3%A1ndez
Abel Ferrara,https://en.wikipedia.org/wiki/Abel_Ferrara
Marco Ferreri,https://en.wikipedia.org/wiki/Marco_Ferreri
Giorgio Ferroni,https://en.wikipedia.org/wiki/Giorgio_Ferroni
Louis Feuillade,https://en.wikipedia.org/wiki/Louis_Feuillade
Jacques Feyder,https://en.wikipedia.org/wiki/Jacques_Feyder
Sally Field,https://en.wikipedia.org/wiki/Sally_Field
Todd Field,https://en.wikipedia.org/wiki/Todd_Field
Mike Figgis,https://en.wikipedia.org/wiki/Mike_Figgis
David Fincher,https://en.wikipedia.org/wiki/David_Fincher
Will Finn,https://en.wikipedia.org/wiki/Will_Finn
Elvira Fischer,https://en.wikipedia.org/wiki/Elvira_Fischer
Terence Fisher,https://en.wikipedia.org/wiki/Terence_Fisher
George Fitzmaurice,https://en.wikipedia.org/wiki/George_Fitzmaurice
Gary Fleder,https://en.wikipedia.org/wiki/Gary_Fleder
Richard Fleischer,https://en.wikipedia.org/wiki/Richard_Fleischer
Victor Fleming,https://en.wikipedia.org/wiki/Victor_Fleming
Benedek Fliegauf,https://en.wikipedia.org/wiki/Benedek_Fliegauf
James Flood,https://en.wikipedia.org/wiki/James_Flood
Robert Florey,https://en.wikipedia.org/wiki/Robert_Florey
Jorge Fons,https://en.wikipedia.org/wiki/Jorge_Fons
Aleksander Ford,https://en.wikipedia.org/wiki/Aleksander_Ford
Eugene Forde,https://en.wikipedia.org/wiki/Eugene_Forde
Miloš Forman,https://en.wikipedia.org/wiki/Milo%C5%A1_Forman
Willi Forst,https://en.wikipedia.org/wiki/Willi_Forst
Marc Forster,https://en.wikipedia.org/wiki/Marc_Forster
Bill Forsyth,https://en.wikipedia.org/wiki/Bill_Forsyth
Bob Fosse,https://en.wikipedia.org/wiki/Bob_Fosse
Jodie Foster,https://en.wikipedia.org/wiki/Jodie_Foster
Lilibet Foster,https://en.wikipedia.org/wiki/Lilibet_Foster
Wallace Fox,https://en.wikipedia.org/wiki/Wallace_Fox
Bryan Foy,https://en.wikipedia.org/wiki/Bryan_Foy
Jonathan Frakes,https://en.wikipedia.org/wiki/Jonathan_Frakes
Coleman Francis,https://en.wikipedia.org/wiki/Coleman_Francis
Jesús Franco,https://en.wikipedia.org/wiki/Jes%C3%BAs_Franco
Georges Franju,https://en.wikipedia.org/wiki/Georges_Franju
Melvin Frank,https://en.wikipedia.org/wiki/Melvin_Frank
John Frankenheimer,https://en.wikipedia.org/wiki/John_Frankenheimer
James Frawley,https://en.wikipedia.org/wiki/James_Frawley
Stephen Frears,https://en.wikipedia.org/wiki/Stephen_Frears
Sydney Freeland,https://en.wikipedia.org/wiki/Sydney_Freeland
Thornton Freeland,https://en.wikipedia.org/wiki/Thornton_Freeland
Morgan Freeman,https://en.wikipedia.org/wiki/Morgan_Freeman
Mark Freiburger,https://en.wikipedia.org/wiki/Mark_Freiburger
Lloyd French,https://en.wikipedia.org/wiki/Lloyd_French
Karl Freund,https://en.wikipedia.org/wiki/Karl_Freund
Ron Fricke,https://en.wikipedia.org/wiki/Ron_Fricke
Fridrik Thor Fridriksson,https://en.wikipedia.org/wiki/Fridrik_Thor_Fridriksson
Jason Friedberg,https://en.wikipedia.org/wiki/Jason_Friedberg
Lionel Friedberg,https://en.wikipedia.org/wiki/Lionel_Friedberg
William Friedkin,https://en.wikipedia.org/wiki/William_Friedkin
Seymour Friedman,https://en.wikipedia.org/wiki/Seymour_Friedman
Su Friedrich,https://en.wikipedia.org/wiki/Su_Friedrich
Soleil Moon Frye,https://en.wikipedia.org/wiki/Soleil_Moon_Frye
Kinji Fukasaku,https://en.wikipedia.org/wiki/Kinji_Fukasaku
Lucio Fulci,https://en.wikipedia.org/wiki/Lucio_Fulci
Sam Fuller,https://en.wikipedia.org/wiki/Sam_Fuller
Antoine Fuqua,https://en.wikipedia.org/wiki/Antoine_Fuqua
Béla Gaál,https://en.wikipedia.org/wiki/B%C3%A9la_Ga%C3%A1l
Leonid Gaidai,https://en.wikipedia.org/wiki/Leonid_Gaidai
Florian Gallenberger,https://en.wikipedia.org/wiki/Florian_Gallenberger
Alex Galvin,https://en.wikipedia.org/wiki/Alex_Galvin
Abel Gance,https://en.wikipedia.org/wiki/Abel_Gance
Christophe Gans,https://en.wikipedia.org/wiki/Christophe_Gans
Dennis Gansel,https://en.wikipedia.org/wiki/Dennis_Gansel
Arline Burks Gant,https://en.wikipedia.org/wiki/Arline_Burks_Gant
Carla Garapedian,https://en.wikipedia.org/wiki/Carla_Garapedian
Tay Garnett,https://en.wikipedia.org/wiki/Tay_Garnett
Philippe Garrel,https://en.wikipedia.org/wiki/Philippe_Garrel
Matteo Garrone,https://en.wikipedia.org/wiki/Matteo_Garrone
Harry Garson,https://en.wikipedia.org/wiki/Harry_Garson
William Garwood,https://en.wikipedia.org/wiki/William_Garwood
Tony Gatlif,https://en.wikipedia.org/wiki/Tony_Gatlif
Nils Gaup,https://en.wikipedia.org/wiki/Nils_Gaup
Roberto Gavaldón,https://en.wikipedia.org/wiki/Roberto_Gavald%C3%B3n
Barrie Gavin,https://en.wikipedia.org/wiki/Barrie_Gavin
Jean Genet,https://en.wikipedia.org/wiki/Jean_Genet
Giacomo Gentilomo,https://en.wikipedia.org/wiki/Giacomo_Gentilomo
Aleksei Yuryevich German,https://en.wikipedia.org/wiki/Aleksei_Yuryevich_German
Aleksei Alekseivich German,https://en.wikipedia.org/wiki/Aleksei_Alekseivich_German
Pietro Germi,https://en.wikipedia.org/wiki/Pietro_Germi
Clyde Geronimi,https://en.wikipedia.org/wiki/Clyde_Geronimi
Kurt Gerron,https://en.wikipedia.org/wiki/Kurt_Gerron
Douchan Gersi,https://en.wikipedia.org/wiki/Douchan_Gersi
Viktor Gertler,https://en.wikipedia.org/wiki/Viktor_Gertler
Subhash Ghai,https://en.wikipedia.org/wiki/Subhash_Ghai
Ritwik Ghatak,https://en.wikipedia.org/wiki/Ritwik_Ghatak
Bahman Ghobadi,https://en.wikipedia.org/wiki/Bahman_Ghobadi
Charles Giblyn,https://en.wikipedia.org/wiki/Charles_Giblyn
Angela Murray Gibson,https://en.wikipedia.org/wiki/Angela_Murray_Gibson
Mel Gibson,https://en.wikipedia.org/wiki/Mel_Gibson
Lewis Gilbert,https://en.wikipedia.org/wiki/Lewis_Gilbert
David Giler,https://en.wikipedia.org/wiki/David_Giler
Stuart Gillard,https://en.wikipedia.org/wiki/Stuart_Gillard
Terry Gilliam,https://en.wikipedia.org/wiki/Terry_Gilliam
John Gilling,https://en.wikipedia.org/wiki/John_Gilling
Marino Girolami,https://en.wikipedia.org/wiki/Marino_Girolami
Pavel Giroud,https://en.wikipedia.org/wiki/Pavel_Giroud
Amos Gitai,https://en.wikipedia.org/wiki/Amos_Gitai
Stanka Gjurić,https://en.wikipedia.org/wiki/Stanka_Gjuri%C4%87
Jonathan Glazer,https://en.wikipedia.org/wiki/Jonathan_Glazer
Peter Glenville,https://en.wikipedia.org/wiki/Peter_Glenville
James Glickenhaus,https://en.wikipedia.org/wiki/James_Glickenhaus
Jean-Luc Godard,https://en.wikipedia.org/wiki/Jean-Luc_Godard
Menahem Golan,https://en.wikipedia.org/wiki/Menahem_Golan
Bobcat Goldthwait,https://en.wikipedia.org/wiki/Bobcat_Goldthwait
Michel Gondry,https://en.wikipedia.org/wiki/Michel_Gondry
Alejandro González Iñárritu,https://en.wikipedia.org/wiki/Alejandro_Gonz%C3%A1lez_I%C3%B1%C3%A1rritu
Leslie Goodwins,https://en.wikipedia.org/wiki/Leslie_Goodwins
Adoor Gopalakrishnan,https://en.wikipedia.org/wiki/Adoor_Gopalakrishnan
Stuart Gordon,https://en.wikipedia.org/wiki/Stuart_Gordon
Hideo Gosha,https://en.wikipedia.org/wiki/Hideo_Gosha
Ryan Gosling,https://en.wikipedia.org/wiki/Ryan_Gosling
Alfred Goulding,https://en.wikipedia.org/wiki/Alfred_Goulding
Edmund Goulding,https://en.wikipedia.org/wiki/Edmund_Goulding
Todd Graff,https://en.wikipedia.org/wiki/Todd_Graff
Lee Grant,https://en.wikipedia.org/wiki/Lee_Grant
David Gordon Green,https://en.wikipedia.org/wiki/David_Gordon_Green
Norm Green,https://en.wikipedia.org/wiki/Norm_Green
Tom Green,https://en.wikipedia.org/wiki/Tom_Green
Peter Greenaway,https://en.wikipedia.org/wiki/Peter_Greenaway
Paul Greengrass,https://en.wikipedia.org/wiki/Paul_Greengrass
Robert Greenwald,https://en.wikipedia.org/wiki/Robert_Greenwald
Edwin Greenwood,https://en.wikipedia.org/wiki/Edwin_Greenwood
Jean Grémillon,https://en.wikipedia.org/wiki/Jean_Gr%C3%A9millon
Johannes Grenzfurthner,https://en.wikipedia.org/wiki/Johannes_Grenzfurthner
John Greyson,https://en.wikipedia.org/wiki/John_Greyson
John Grierson,https://en.wikipedia.org/wiki/John_Grierson
Murray Grigor,https://en.wikipedia.org/wiki/Murray_Grigor
Nick Grinde,https://en.wikipedia.org/wiki/Nick_Grinde
Christopher Guest,https://en.wikipedia.org/wiki/Christopher_Guest
Val Guest,https://en.wikipedia.org/wiki/Val_Guest
John Guillermin,https://en.wikipedia.org/wiki/John_Guillermin
Fred Guiol,https://en.wikipedia.org/wiki/Fred_Guiol
Sacha Guitry,https://en.wikipedia.org/wiki/Sacha_Guitry
Yilmaz Güney,https://en.wikipedia.org/wiki/Yilmaz_G%C3%BCney
Hrafn Gunnlaugsson,https://en.wikipedia.org/wiki/Hrafn_Gunnlaugsson
Stephen Gurewitz,https://en.wikipedia.org/wiki/Stephen_Gurewitz
Sebastian Gutierrez,https://en.wikipedia.org/wiki/Sebastian_Gutierrez
Patricio Guzmán,https://en.wikipedia.org/wiki/Patricio_Guzm%C3%A1n
Kamal Haasan,https://en.wikipedia.org/wiki/Kamal_Haasan
Taylor Hackford,https://en.wikipedia.org/wiki/Taylor_Hackford
Tala Hadid,https://en.wikipedia.org/wiki/Tala_Hadid
Lucile Hadžihalilović,https://en.wikipedia.org/wiki/Lucile_Had%C5%BEihalilovi%C4%87
Piers Haggard,https://en.wikipedia.org/wiki/Piers_Haggard
Paul Haggis,https://en.wikipedia.org/wiki/Paul_Haggis
Larry Hagman,https://en.wikipedia.org/wiki/Larry_Hagman
Alexander Hall,https://en.wikipedia.org/wiki/Alexander_Hall
Lasse Hallström,https://en.wikipedia.org/wiki/Lasse_Hallstr%C3%B6m
Victor Hugo Halperin,https://en.wikipedia.org/wiki/Victor_Hugo_Halperin
Gary Halvorson,https://en.wikipedia.org/wiki/Gary_Halvorson
Bent Hamer,https://en.wikipedia.org/wiki/Bent_Hamer
Robert Hamer,https://en.wikipedia.org/wiki/Robert_Hamer
Guy Hamilton,https://en.wikipedia.org/wiki/Guy_Hamilton
Victor Hanbury,https://en.wikipedia.org/wiki/Victor_Hanbury
Michael Haneke,https://en.wikipedia.org/wiki/Michael_Haneke
Tom Hanks,https://en.wikipedia.org/wiki/Tom_Hanks
Curtis Hanson,https://en.wikipedia.org/wiki/Curtis_Hanson
Geir Hansteen Jörgensen,https://en.wikipedia.org/wiki/Geir_Hansteen_J%C3%B6rgensen
Catherine Hardwicke,https://en.wikipedia.org/wiki/Catherine_Hardwicke
Renny Harlin,https://en.wikipedia.org/wiki/Renny_Harlin
Mary Harron,https://en.wikipedia.org/wiki/Mary_Harron
Hal Hartley,https://en.wikipedia.org/wiki/Hal_Hartley
Anthony Harvey,https://en.wikipedia.org/wiki/Anthony_Harvey
Herk Harvey,https://en.wikipedia.org/wiki/Herk_Harvey
Wojciech Has,https://en.wikipedia.org/wiki/Wojciech_Has
Henry Hathaway,https://en.wikipedia.org/wiki/Henry_Hathaway
Howard Hawks,https://en.wikipedia.org/wiki/Howard_Hawks
Will Hay,https://en.wikipedia.org/wiki/Will_Hay
Salma Hayek,https://en.wikipedia.org/wiki/Salma_Hayek
David Hayman,https://en.wikipedia.org/wiki/David_Hayman
Todd Haynes,https://en.wikipedia.org/wiki/Todd_Haynes
Victor Heerman,https://en.wikipedia.org/wiki/Victor_Heerman
Stuart Heisler,https://en.wikipedia.org/wiki/Stuart_Heisler
Brian Helgeland,https://en.wikipedia.org/wiki/Brian_Helgeland
Marielle Heller,https://en.wikipedia.org/wiki/Marielle_Heller
Monte Hellman,https://en.wikipedia.org/wiki/Monte_Hellman
Joseph Henabery,https://en.wikipedia.org/wiki/Joseph_Henabery
Florian Henckel von Donnersmarck,https://en.wikipedia.org/wiki/Florian_Henckel_von_Donnersmarck
Dell Henderson,https://en.wikipedia.org/wiki/Dell_Henderson
Frank Henenlotter,https://en.wikipedia.org/wiki/Frank_Henenlotter
Hobart Henley,https://en.wikipedia.org/wiki/Hobart_Henley
Brian Henson,https://en.wikipedia.org/wiki/Brian_Henson
Jim Henson,https://en.wikipedia.org/wiki/Jim_Henson
Perry Henzell,https://en.wikipedia.org/wiki/Perry_Henzell
Paula Heredia,https://en.wikipedia.org/wiki/Paula_Heredia
Stephen Herek,https://en.wikipedia.org/wiki/Stephen_Herek
Albert Herman,https://en.wikipedia.org/wiki/Albert_Herman
William Blake Herron,https://en.wikipedia.org/wiki/William_Blake_Herron
Werner Herzog,https://en.wikipedia.org/wiki/Werner_Herzog
Zako Heskiya,https://en.wikipedia.org/wiki/Zako_Heskiya
Jared Hess,https://en.wikipedia.org/wiki/Jared_Hess
Jerusha Hess,https://en.wikipedia.org/wiki/Jerusha_Hess
Marianne Hettinger,https://en.wikipedia.org/wiki/Marianne_Hettinger
Jennifer Love Hewitt,https://en.wikipedia.org/wiki/Jennifer_Love_Hewitt
David Hewlett,https://en.wikipedia.org/wiki/David_Hewlett
John Edward Heys,https://en.wikipedia.org/wiki/John_Edward_Heys
Scott Hicks,https://en.wikipedia.org/wiki/Scott_Hicks
Howard Higgin,https://en.wikipedia.org/wiki/Howard_Higgin
George Roy Hill,https://en.wikipedia.org/wiki/George_Roy_Hill
Jack Hill,https://en.wikipedia.org/wiki/Jack_Hill
Sinclair Hill,https://en.wikipedia.org/wiki/Sinclair_Hill
Arthur Hiller,https://en.wikipedia.org/wiki/Arthur_Hiller
Lambert Hillyer,https://en.wikipedia.org/wiki/Lambert_Hillyer
Anthony Himbs,https://en.wikipedia.org/wiki/Anthony_Himbs
Art Hindle,https://en.wikipedia.org/wiki/Art_Hindle
Ryūichi Hiroki,https://en.wikipedia.org/wiki/Ry%C5%ABichi_Hiroki
Alfred Hitchcock,https://en.wikipedia.org/wiki/Alfred_Hitchcock
Godfrey Ho,https://en.wikipedia.org/wiki/Godfrey_Ho
Ho Ping,https://en.wikipedia.org/wiki/Ho_Ping
Gregory Hoblit,https://en.wikipedia.org/wiki/Gregory_Hoblit
Brent Hodge,https://en.wikipedia.org/wiki/Brent_Hodge
Mike Hodges,https://en.wikipedia.org/wiki/Mike_Hodges
Jack Hofsiss,https://en.wikipedia.org/wiki/Jack_Hofsiss
Clive Holden,https://en.wikipedia.org/wiki/Clive_Holden
Agnieszka Holland,https://en.wikipedia.org/wiki/Agnieszka_Holland
Savage Steve Holland,https://en.wikipedia.org/wiki/Savage_Steve_Holland
Tonya Suzanne Holly,https://en.wikipedia.org/wiki/Tonya_Suzanne_Holly
Ben Holmes,https://en.wikipedia.org/wiki/Ben_Holmes
Seth Holt,https://en.wikipedia.org/wiki/Seth_Holt
Ishirō Honda,https://en.wikipedia.org/wiki/Ishir%C5%8D_Honda
Tobe Hooper,https://en.wikipedia.org/wiki/Tobe_Hooper
Tom Hooper,https://en.wikipedia.org/wiki/Tom_Hooper
Dennis Hopper,https://en.wikipedia.org/wiki/Dennis_Hopper
Hou Hsiao-hsien,https://en.wikipedia.org/wiki/Hou_Hsiao-hsien
Byron Howard,https://en.wikipedia.org/wiki/Byron_Howard
Ron Howard,https://en.wikipedia.org/wiki/Ron_Howard
King Hu,https://en.wikipedia.org/wiki/King_Hu
Reginald Hudlin,https://en.wikipedia.org/wiki/Reginald_Hudlin
Hugh Hudson,https://en.wikipedia.org/wiki/Hugh_Hudson
Howard Hughes,https://en.wikipedia.org/wiki/Howard_Hughes
Ken Hughes,https://en.wikipedia.org/wiki/Ken_Hughes
Ann Hui,https://en.wikipedia.org/wiki/Ann_Hui
Straub-Huillet,https://en.wikipedia.org/wiki/Straub-Huillet
André Hunebelle,https://en.wikipedia.org/wiki/Andr%C3%A9_Hunebelle
Helen Hunt,https://en.wikipedia.org/wiki/Helen_Hunt
Lawrence Huntington,https://en.wikipedia.org/wiki/Lawrence_Huntington
Sam Hurwitz,https://en.wikipedia.org/wiki/Sam_Hurwitz
Waris Hussein,https://en.wikipedia.org/wiki/Waris_Hussein
John Huston,https://en.wikipedia.org/wiki/John_Huston
Charles Hutchison,https://en.wikipedia.org/wiki/Charles_Hutchison
Willard Huyck,https://en.wikipedia.org/wiki/Willard_Huyck
Peter Hyams,https://en.wikipedia.org/wiki/Peter_Hyams
Nicholas Hytner,https://en.wikipedia.org/wiki/Nicholas_Hytner
Armando Iannucci,https://en.wikipedia.org/wiki/Armando_Iannucci
Kon Ichikawa,https://en.wikipedia.org/wiki/Kon_Ichikawa
Im Kwon-Taek,https://en.wikipedia.org/wiki/Im_Kwon-Taek
Shōhei Imamura,https://en.wikipedia.org/wiki/Sh%C5%8Dhei_Imamura
Hiroshi Inagaki,https://en.wikipedia.org/wiki/Hiroshi_Inagaki
Ralph Ince,https://en.wikipedia.org/wiki/Ralph_Ince
Steve Ihnat,https://en.wikipedia.org/wiki/Steve_Ihnat
Ciro Ippolito,https://en.wikipedia.org/wiki/Ciro_Ippolito
John Irvin,https://en.wikipedia.org/wiki/John_Irvin
Jūzō Itami,https://en.wikipedia.org/wiki/J%C5%ABz%C5%8D_Itami
Aleksandr Ivanovsky,https://en.wikipedia.org/wiki/Aleksandr_Ivanovsky
Joris Ivens,https://en.wikipedia.org/wiki/Joris_Ivens
Jacques Jaccard,https://en.wikipedia.org/wiki/Jacques_Jaccard
Peter Jackson,https://en.wikipedia.org/wiki/Peter_Jackson
Sarah Jacobson,https://en.wikipedia.org/wiki/Sarah_Jacobson
Henry Jaglom,https://en.wikipedia.org/wiki/Henry_Jaglom
Wanda Jakubowska,https://en.wikipedia.org/wiki/Wanda_Jakubowska
Alan James,https://en.wikipedia.org/wiki/Alan_James
Miklós Jancsó,https://en.wikipedia.org/wiki/Mikl%C3%B3s_Jancs%C3%B3
Jang Joon-hwan,https://en.wikipedia.org/wiki/Jang_Joon-hwan
Derek Jarman,https://en.wikipedia.org/wiki/Derek_Jarman
Jim Jarmusch,https://en.wikipedia.org/wiki/Jim_Jarmusch
Charles Jarrott,https://en.wikipedia.org/wiki/Charles_Jarrott
Risto Jarva,https://en.wikipedia.org/wiki/Risto_Jarva
Leigh Jason,https://en.wikipedia.org/wiki/Leigh_Jason
Garth Jennings,https://en.wikipedia.org/wiki/Garth_Jennings
Humphrey Jennings,https://en.wikipedia.org/wiki/Humphrey_Jennings
Patty Jenkins,https://en.wikipedia.org/wiki/Patty_Jenkins
Jean-Pierre Jeunet,https://en.wikipedia.org/wiki/Jean-Pierre_Jeunet
Norman Jewison,https://en.wikipedia.org/wiki/Norman_Jewison
Jia Zhangke,https://en.wikipedia.org/wiki/Jia_Zhangke
Jiang Wen,https://en.wikipedia.org/wiki/Jiang_Wen
Jaromil Jireš,https://en.wikipedia.org/wiki/Jaromil_Jire%C5%A1
Phil Joanou,https://en.wikipedia.org/wiki/Phil_Joanou
Alejandro Jodorowsky,https://en.wikipedia.org/wiki/Alejandro_Jodorowsky
Mark Joffe,https://en.wikipedia.org/wiki/Mark_Joffe
Roland Joffé,https://en.wikipedia.org/wiki/Roland_Joff%C3%A9
Clark Johnson,https://en.wikipedia.org/wiki/Clark_Johnson
Lamont Johnson,https://en.wikipedia.org/wiki/Lamont_Johnson
Mark Steven Johnson,https://en.wikipedia.org/wiki/Mark_Steven_Johnson
Nunnally Johnson,https://en.wikipedia.org/wiki/Nunnally_Johnson
Rian Johnson,https://en.wikipedia.org/wiki/Rian_Johnson
Joe Johnston,https://en.wikipedia.org/wiki/Joe_Johnston
Angelina Jolie,https://en.wikipedia.org/wiki/Angelina_Jolie
Chuck Jones,https://en.wikipedia.org/wiki/Chuck_Jones
Duncan Jones,https://en.wikipedia.org/wiki/Duncan_Jones
Grover Jones,https://en.wikipedia.org/wiki/Grover_Jones
Terry Jones,https://en.wikipedia.org/wiki/Terry_Jones
Tommy Lee Jones,https://en.wikipedia.org/wiki/Tommy_Lee_Jones
Spike Jonze,https://en.wikipedia.org/wiki/Spike_Jonze
Neil Jordan,https://en.wikipedia.org/wiki/Neil_Jordan
Edward José,https://en.wikipedia.org/wiki/Edward_Jos%C3%A9
Max Joseph,https://en.wikipedia.org/wiki/Max_Joseph
Jon Jost,https://en.wikipedia.org/wiki/Jon_Jost
Louis Jouvet,https://en.wikipedia.org/wiki/Louis_Jouvet
Mike Judge,https://en.wikipedia.org/wiki/Mike_Judge
Rupert Julian,https://en.wikipedia.org/wiki/Rupert_Julian
Miranda July,https://en.wikipedia.org/wiki/Miranda_July
