uid,category,url
0,news,/news/entourage-actress-caught-georgia-90557
1,news,/news/dmg-invests-five-china-films-87864
2,news,/news/japanese-journalists-die-mountain-assignment-26156
3,news,/news/mike-leigh-sees-future-personal-23668
4,news,/news/no-more-car-scenes-driving-139460
5,news,/news/saudi-tv-actors-released-prison-82044
6,news,/news/moral-dilemma-saudi-biz-82089
