url,reason
https://www.hollywoodreporter.com/review/pink-panther-review-1964-movie-1177797,cannot get meta
https://www.hollywoodreporter.com/review/one-flew-cuckoos-nest-review-1975-movie-1162586,cannot get meta
https://www.hollywoodreporter.com/review/sugarland-express-review-1974-movie-1191862,cannot get meta
https://www.hollywoodreporter.com/review/empire-sun-review-1987-movie-1166707,cannot get meta
https://www.hollywoodreporter.com/review/scarface-review-1983-movie-1163028,cannot get meta
https://www.hollywoodreporter.com/review/shakespeare-love-review-1998-movie-1166663,cannot get meta
https://www.hollywoodreporter.com/review/soylent-green-review-1973-movie-1099967,cannot get meta
https://www.hollywoodreporter.com/review/brinks-job-review-1978-movie-1162813,cannot get meta
https://www.hollywoodreporter.com/review/trial-review-1963-movie-1101964,cannot get meta
https://www.hollywoodreporter.com/review/a-new-kind-love-review-1963-movie-1128063,cannot get meta
https://www.hollywoodreporter.com/review/mary-poppins-review-1964-movie-1168686,cannot get meta
https://www.hollywoodreporter.com/review/hustler-review-1961-movie-1146976,cannot get meta
https://www.hollywoodreporter.com/review/enter-dragon-review-1973-movie-1129360,cannot get meta
https://www.hollywoodreporter.com/review/lone-wolf-mcquade-review-1983-movie-1097551,cannot get meta
https://www.hollywoodreporter.com/review/master-commander-far-side-world-review-2003-movie-1152999,cannot get meta
https://www.hollywoodreporter.com/review/house-wax-review-1953-movie-1201046,cannot get meta
https://www.hollywoodreporter.com/review/a-star-is-born-review-1954-movie-1149092,cannot get meta
https://www.hollywoodreporter.com/review/rebecca-review-1940-movie-1098095,cannot get meta
https://www.hollywoodreporter.com/review/hooper-review-1978-movie-1129469,cannot get meta
https://www.hollywoodreporter.com/review/desperately-seeking-susan-review-1985-movie-1197797,cannot get meta
https://www.hollywoodreporter.com/review/fifth-element-review-1997-movie-1109146,cannot get meta
https://www.hollywoodreporter.com/review/buck-rogers-25th-century-review-1979-movie-1191831,cannot get meta
https://www.hollywoodreporter.com/review/dr-strangelove-review-1964-movie-1171802,cannot get meta
https://www.hollywoodreporter.com/review/king-kong-godzilla-review-1963-movie-1120141,cannot get meta
https://www.hollywoodreporter.com/review/shaft-review-1971-movie-1122219,cannot get meta
https://www.hollywoodreporter.com/review/walk-line-review-2005-movie-1162497,cannot get meta
https://www.hollywoodreporter.com/review/death-becomes-her-review-1992-movie-1128382,cannot get meta
https://www.hollywoodreporter.com/review/cast-away-review-2000-movie-1171361,cannot get meta
https://www.hollywoodreporter.com/review/monty-pythons-meaning-life-review-1983-movie-1097286,cannot get meta
https://www.hollywoodreporter.com/review/snake-pit-review-1948-movie-1154565,cannot get meta
https://www.hollywoodreporter.com/review/cold-mountain-review-2003-movie-1153007,cannot get meta
https://www.hollywoodreporter.com/review/sandlot-review-1993-movie-1195435,cannot get meta
https://www.hollywoodreporter.com/review/haunting-review-1963-movie-1133377,cannot get meta
https://www.hollywoodreporter.com/review/peter-pan-review-1953-movie-1177780,cannot get meta
https://www.hollywoodreporter.com/review/whispering-smith-review-1948-movie-1159157,cannot get meta
https://www.hollywoodreporter.com/review/candidate-review-1972-movie-1123602,cannot get meta
https://www.hollywoodreporter.com/features/meet-stuntwomen-who-help-scarlett-johansson-sarah-michelle-gellar-1165239,cannot get text
https://www.hollywoodreporter.com/features/how-venice-film-festival-emerged-as-oscar-launching-pad-1136250,cannot get text
https://www.hollywoodreporter.com/features/celebrated-hollywood-horse-trainer-at-center-animal-abuse-claims-1145164,cannot get text
https://www.hollywoodreporter.com/features/female-documentary-filmmakers-gender-bias-making-films-metoo-era-1139169,cannot get text
https://www.hollywoodreporter.com/features/ezra-miller-talks-fame-living-a-polyamorous-farm-his-metoo-story-1158536,cannot get text
https://www.hollywoodreporter.com/features/mary-poppins-returns-how-rob-marshall-brought-it-big-screen-1166094,cannot get text
https://www.hollywoodreporter.com/features/favourite-blows-up-metoo-gender-politics-love-triangle-1160665,cannot get text
https://www.hollywoodreporter.com/features/claire-foy-going-odd-one-agent-feminine-rage-1152691,cannot get text
https://www.hollywoodreporter.com/features/dark-side-hollywoods-content-boom-1156094,cannot get text
https://www.hollywoodreporter.com/features/keira-knightleys-glam-squad-crafting-her-signature-look-1160065,cannot get text
https://www.hollywoodreporter.com/features/screenwriting-is-a-bastardized-form-writer-roundtable-1160626,cannot get text
https://www.hollywoodreporter.com/features/inside-making-mary-queen-scots-margot-robbie-saoirse-ronan-1163394,cannot get text
https://www.hollywoodreporter.com/news/how-sharknado-went-afm-pitch-session-global-sensation-1156992,cannot get text
https://www.hollywoodreporter.com/features/justin-hurwitz-hans-zimmer-marc-shaiman-more-thr-composer-roundtable-1163397,cannot get text
https://www.hollywoodreporter.com/features/2018-hollywood-reporter-producer-roundtable-1156131,cannot get text
https://www.hollywoodreporter.com/features/netflix-disney-amazon-who-wins-war-streaming-india-1164252,cannot get text
https://www.hollywoodreporter.com/features/trust-is-coin-realm-documentary-roundtable-1157700,cannot get text
https://www.hollywoodreporter.com/features/how-peter-hedges-enlisted-his-demand-son-lucas-ben-is-back-1163977,cannot get text
https://www.hollywoodreporter.com/features/michael-moore-his-new-movie-trump-2020-election-fascism-1139176,cannot get text
https://www.hollywoodreporter.com/features/inside-making-viggo-mortensen-mahershala-alis-green-book-1158277,cannot get text
https://www.hollywoodreporter.com/features/lebron-james-conquers-los-angeles-hollywood-1145452,cannot get text
https://www.hollywoodreporter.com/features/how-alfonso-cuaron-painstakingly-created-his-youth-roma-1156147,cannot get text
https://www.hollywoodreporter.com/features/lady-gaga-nicole-kidman-regina-king-rachel-weisz-at-actress-roundtable-1164255,cannot get text
https://www.hollywoodreporter.com/features/jason-blum-rebooting-halloween-working-weinstein-1152748,cannot get text
https://www.hollywoodreporter.com/features/amber-heard-aquaman-elon-musk-dedication-activism-1166004,cannot get text
https://www.hollywoodreporter.com/features/black-panther-star-letitia-wright-how-faith-saved-her-1158459,cannot get text
https://www.hollywoodreporter.com/features/hollywood-costume-designers-bringing-characters-life-onscreen-1160370,cannot get text
https://www.hollywoodreporter.com/features/noah-centineo-is-netflixs-overnight-sensation-1158554,cannot get text
https://www.hollywoodreporter.com/features/mahershala-ali-timothee-chalamet-more-at-actor-roundtable-1165878,cannot get text
https://www.hollywoodreporter.com/features/christian-bale-takes-dick-cheney-vice-1162366,cannot get text
https://www.hollywoodreporter.com/features/wisdom-viola-davis-anger-is-underrated-1165066,cannot get text
https://www.hollywoodreporter.com/features/how-awkwafina-went-viral-vagina-video-movies-snl-host-1158458,cannot get text
https://www.hollywoodreporter.com/features/jack-antonoff-kesha-tim-mcgraw-more-thr-songwriter-roundtable-1162368,cannot get text
https://www.hollywoodreporter.com/features/how-focus-rediscovered-knack-making-award-winning-films-1162402,cannot get text
https://www.hollywoodreporter.com/features/a-look-making-beale-street-could-talk-1160625,cannot get text
